msisdn,datetime,cell_id,latitude,longitude,data_type,service
subscribers_00003,9/23/2025 7:51,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/23/2025 10:21,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/23/2025 10:59,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/23/2025 11:02,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/23/2025 12:52,18569,-1.3269,36.8359,CDR,2G
subscribers_00003,9/23/2025 12:55,18569,-1.3269,36.8359,CDR,2G
subscribers_00003,9/23/2025 14:36,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/23/2025 16:04,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/23/2025 16:08,13186,-1.2562,36.8104,CDR,2G
subscribers_00003,9/23/2025 17:04,1312,-1.1962,36.6526,CDR,2G
subscribers_00003,9/23/2025 17:10,1312,-1.1962,36.6526,CDR,2G
subscribers_00003,9/23/2025 17:14,1312,-1.1962,36.6526,CDR,2G
subscribers_00003,9/23/2025 17:19,1312,-1.1962,36.6526,CDR,2G
subscribers_00003,9/23/2025 19:32,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/24/2025 9:22,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 10:32,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 10:58,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 12:13,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 13:34,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 14:16,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 16:03,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 18:55,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/24/2025 20:12,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/24/2025 20:57,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/24/2025 22:37,8079,-1.3135,36.7572,CDR,2G
subscribers_00003,9/24/2025 23:21,8079,-1.3135,36.7572,CDR,2G
subscribers_00003,9/25/2025 1:36,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/25/2025 9:02,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/25/2025 10:15,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/25/2025 13:51,14488,-1.3095,36.8181,CDR,2G
subscribers_00003,9/25/2025 16:36,14488,-1.3095,36.8181,CDR,2G
subscribers_00003,9/25/2025 18:10,14488,-1.3095,36.8181,CDR,2G
subscribers_00003,9/25/2025 18:15,14488,-1.3095,36.8181,CDR,2G
subscribers_00003,9/25/2025 19:58,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/25/2025 23:17,44170,-1.3382,36.872,IPDR,3G
subscribers_00003,9/26/2025 1:46,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/26/2025 4:00,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/26/2025 5:09,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/26/2025 6:07,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/26/2025 7:40,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/26/2025 8:21,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/26/2025 9:47,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/26/2025 12:04,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/26/2025 13:15,33383,-1.3483,36.9127,CDR,2G
subscribers_00003,9/26/2025 13:38,11767,-1.3269,36.7987,CDR,2G
subscribers_00003,9/26/2025 14:00,11767,-1.3269,36.7987,CDR,2G
subscribers_00003,9/26/2025 14:03,11767,-1.3269,36.7987,CDR,2G
subscribers_00003,9/26/2025 14:09,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/26/2025 15:25,9552,-1.2706,36.7753,CDR,2G
subscribers_00003,9/26/2025 16:24,41107,-1.2377,36.6667,IPDR,4G
subscribers_00003,9/26/2025 21:14,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 1:51,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 6:10,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 7:37,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 10:23,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 11:04,40114,-1.4707,37.0132,CDR,2G
subscribers_00003,9/27/2025 12:08,29915,-1.2941,36.894,CDR,2G
subscribers_00003,9/27/2025 13:11,26956,-1.3038,36.883,CDR,2G
subscribers_00003,9/27/2025 13:45,15331,-1.2679,36.8216,CDR,2G
subscribers_00003,9/27/2025 14:59,15331,-1.2679,36.8216,CDR,2G
subscribers_00003,9/27/2025 15:02,15331,-1.2679,36.8216,CDR,2G
subscribers_00003,9/27/2025 15:54,15331,-1.2679,36.8216,CDR,2G
subscribers_00003,9/27/2025 16:20,40657,-1.2912,37.0464,CDR,2G
subscribers_00003,9/27/2025 16:25,40657,-1.2912,37.0464,CDR,2G
subscribers_00003,9/27/2025 17:09,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 19:14,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 19:46,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 19:48,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 20:50,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 20:53,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/27/2025 23:50,44003,-1.3281,36.8403,IPDR,3G
subscribers_00003,9/28/2025 1:30,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/28/2025 5:05,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/28/2025 5:07,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/28/2025 9:38,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/28/2025 10:18,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/28/2025 10:21,20605,-1.3245,36.8471,CDR,2G
subscribers_00003,9/28/2025 12:30,14488,-1.3095,36.8181,CDR,2G
subscribers_00003,9/28/2025 12:57,17290,-1.2859,36.8294,CDR,2G
subscribers_00003,9/28/2025 14:02,9810,-1.2679,36.7785,CDR,2G
subscribers_00003,9/28/2025 15:49,39640,-1.4472,36.9973,CDR,2G
subscribers_00003,9/28/2025 16:46,39640,-1.4472,36.9973,CDR,2G
subscribers_00003,9/28/2025 17:42,39640,-1.4472,36.9973,CDR,2G
subscribers_00003,9/28/2025 20:51,39640,-1.4472,36.9973,CDR,2G
subscribers_00004,9/22/2025 5:14,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/22/2025 7:39,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 10:42,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 11:18,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 13:05,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 13:34,8214,-1.3379,36.7589,CDR,2G
subscribers_00004,9/22/2025 15:17,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 15:55,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 16:00,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 16:05,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 18:03,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 20:49,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/22/2025 21:43,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/23/2025 6:19,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/23/2025 6:23,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/23/2025 9:29,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/23/2025 10:38,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/23/2025 12:03,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/23/2025 13:44,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/23/2025 15:24,4289,-1.2939,36.6994,CDR,2G
subscribers_00004,9/23/2025 15:50,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/23/2025 17:09,4669,-1.2863,36.7084,CDR,2G
subscribers_00004,9/23/2025 18:55,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/23/2025 20:49,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/23/2025 23:53,33374,-1.2753,36.9126,CDR,2G
subscribers_00004,9/24/2025 0:48,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/24/2025 2:05,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/24/2025 7:30,39801,-1.1762,37.0021,CDR,2G
subscribers_00004,9/24/2025 9:35,2653,-1.2342,36.6688,CDR,2G
subscribers_00004,9/24/2025 9:59,2653,-1.2342,36.6688,CDR,2G
subscribers_00004,9/24/2025 10:47,2653,-1.2342,36.6688,CDR,2G
subscribers_00004,9/24/2025 11:38,2653,-1.2342,36.6688,CDR,2G
subscribers_00004,9/24/2025 12:12,2653,-1.2342,36.6688,CDR,2G
subscribers_00004,9/24/2025 12:15,2653,-1.2342,36.6688,CDR,2G
subscribers_00004,9/24/2025 13:17,2653,-1.2342,36.6688,IPDR,2G
subscribers_00004,9/24/2025 13:28,2653,-1.2342,36.6688,CDR,2G
subscribers_00004,9/24/2025 14:11,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/24/2025 15:46,4678,-1.2804,36.7085,CDR,2G
subscribers_00004,9/24/2025 17:00,4678,-1.2804,36.7085,CDR,2G
subscribers_00004,9/24/2025 19:55,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/24/2025 20:51,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/24/2025 21:16,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/25/2025 1:01,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/25/2025 3:50,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/25/2025 9:33,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 10:16,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 10:19,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 10:21,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 11:03,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 11:35,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 13:47,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 14:12,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 15:00,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 15:03,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 16:09,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 16:15,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 17:45,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 18:53,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/25/2025 21:42,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/25/2025 22:19,5785,-1.2823,36.7271,CDR,2G
subscribers_00004,9/25/2025 23:10,5785,-1.2823,36.7271,CDR,2G
subscribers_00004,9/25/2025 23:39,5785,-1.2823,36.7271,CDR,2G
subscribers_00004,9/26/2025 1:27,5785,-1.2823,36.7271,CDR,2G
subscribers_00004,9/26/2025 1:34,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/26/2025 5:46,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/26/2025 9:54,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 9:58,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 10:20,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 11:58,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 12:01,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 12:59,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 14:26,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 16:22,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 16:25,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 17:10,8524,-1.3069,36.7626,CDR,2G
subscribers_00004,9/26/2025 18:57,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/26/2025 19:26,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/26/2025 19:32,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/26/2025 20:55,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/26/2025 21:36,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/27/2025 7:13,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/27/2025 9:24,2585,-1.2435,36.6681,CDR,2G
subscribers_00004,9/27/2025 11:29,21820,-1.3176,36.854,CDR,2G
subscribers_00004,9/27/2025 13:20,21820,-1.3176,36.854,CDR,2G
subscribers_00004,9/27/2025 15:45,4106,-1.431,36.6953,CDR,2G
subscribers_00004,9/27/2025 17:31,19343,-1.2092,36.8402,CDR,2G
subscribers_00004,9/27/2025 18:32,19343,-1.2092,36.8402,CDR,2G
subscribers_00004,9/27/2025 18:42,19343,-1.2092,36.8402,CDR,2G
subscribers_00004,9/27/2025 21:57,19343,-1.2092,36.8402,CDR,2G
subscribers_00004,9/27/2025 22:10,19343,-1.2092,36.8402,CDR,2G
subscribers_00004,9/27/2025 22:46,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/27/2025 22:56,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/28/2025 3:56,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/28/2025 6:13,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/28/2025 8:25,43865,-1.3116,36.806,IPDR,3G
subscribers_00004,9/28/2025 9:16,36540,-1.4095,36.9484,CDR,2G
subscribers_00004,9/28/2025 10:02,27414,-1.2952,36.8845,CDR,2G
subscribers_00004,9/28/2025 11:14,16786,-1.2677,36.8273,CDR,2G
subscribers_00004,9/28/2025 12:18,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/28/2025 13:47,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/28/2025 14:31,43605,-1.2468,36.6793,IPDR,3G
subscribers_00004,9/28/2025 16:48,43605,-1.2468,36.6793,IPDR,3G
subscribers_00004,9/28/2025 18:27,43605,-1.2468,36.6793,IPDR,3G
subscribers_00004,9/28/2025 19:24,43605,-1.2468,36.6793,IPDR,3G
subscribers_00004,9/28/2025 20:14,3705,-1.2859,36.6872,CDR,2G
subscribers_00004,9/28/2025 22:09,21448,-1.2938,36.8516,CDR,2G
subscribers_00005,9/22/2025 3:28,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/22/2025 8:18,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/22/2025 9:51,36240,-1.4007,36.9444,CDR,2G
subscribers_00005,9/22/2025 11:13,36240,-1.4007,36.9444,CDR,2G
subscribers_00005,9/22/2025 12:17,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/22/2025 12:53,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/22/2025 14:29,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/22/2025 16:12,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/22/2025 16:30,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/22/2025 17:25,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/22/2025 17:31,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/22/2025 19:40,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/23/2025 9:43,25448,-1.299,36.8782,CDR,2G
subscribers_00005,9/23/2025 10:23,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/23/2025 10:25,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/23/2025 11:52,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/23/2025 13:27,17760,-1.2812,36.8318,CDR,2G
subscribers_00005,9/23/2025 13:51,25739,-1.2607,36.8791,CDR,2G
subscribers_00005,9/23/2025 13:57,25739,-1.2607,36.8791,CDR,2G
subscribers_00005,9/23/2025 14:06,25739,-1.2607,36.8791,CDR,2G
subscribers_00005,9/23/2025 15:36,25739,-1.2607,36.8791,CDR,2G
subscribers_00005,9/23/2025 17:13,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/23/2025 17:25,9517,-1.2959,36.7749,CDR,2G
subscribers_00005,9/23/2025 17:31,9517,-1.2959,36.7749,CDR,2G
subscribers_00005,9/23/2025 18:28,9517,-1.2959,36.7749,CDR,2G
subscribers_00005,9/23/2025 19:12,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/23/2025 19:58,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/23/2025 20:16,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/23/2025 21:13,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/24/2025 3:03,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/24/2025 9:35,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/24/2025 10:50,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/24/2025 10:54,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/24/2025 11:05,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 12:01,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 14:03,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 14:29,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 15:08,21121,-1.3114,36.8499,CDR,2G
subscribers_00005,9/24/2025 15:31,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 16:31,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 16:33,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 17:34,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/24/2025 19:32,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/24/2025 20:02,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/25/2025 4:06,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/25/2025 8:43,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 9:53,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 11:55,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 13:25,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 13:27,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 14:01,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 14:36,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 14:41,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 15:04,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 16:49,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/25/2025 18:25,13429,-1.2933,36.8121,IPDR,2G
subscribers_00005,9/25/2025 19:44,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/25/2025 21:29,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/26/2025 4:01,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/26/2025 7:16,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/26/2025 9:01,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/26/2025 9:50,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/26/2025 12:52,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/26/2025 14:04,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/26/2025 15:14,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/26/2025 17:31,13429,-1.2933,36.8121,CDR,2G
subscribers_00005,9/26/2025 19:05,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/26/2025 19:43,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/26/2025 19:47,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/26/2025 20:59,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/26/2025 22:18,9517,-1.2959,36.7749,CDR,2G
subscribers_00005,9/26/2025 22:20,9517,-1.2959,36.7749,CDR,2G
subscribers_00005,9/26/2025 23:08,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/27/2025 1:35,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/27/2025 6:13,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/27/2025 9:33,39680,-1.3185,36.9985,CDR,2G
subscribers_00005,9/27/2025 10:48,40017,-1.4433,37.0094,CDR,2G
subscribers_00005,9/27/2025 11:00,40017,-1.4433,37.0094,CDR,2G
subscribers_00005,9/27/2025 11:46,40017,-1.4433,37.0094,CDR,2G
subscribers_00005,9/27/2025 12:18,21121,-1.3114,36.8499,CDR,2G
subscribers_00005,9/27/2025 13:39,21121,-1.3114,36.8499,CDR,2G
subscribers_00005,9/27/2025 14:57,21121,-1.3114,36.8499,CDR,2G
subscribers_00005,9/27/2025 16:23,21121,-1.3114,36.8499,CDR,2G
subscribers_00005,9/27/2025 17:39,8955,-1.321,36.7683,CDR,2G
subscribers_00005,9/27/2025 19:34,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/27/2025 20:11,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/27/2025 20:53,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/28/2025 0:08,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/28/2025 1:45,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/28/2025 7:06,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/28/2025 8:38,44744,-1.41,36.9484,CDR,3G
subscribers_00005,9/28/2025 9:42,44744,-1.41,36.9484,IPDR,3G
subscribers_00005,9/28/2025 9:44,44744,-1.41,36.9484,IPDR,3G
subscribers_00005,9/28/2025 10:09,27259,-1.3106,36.8841,CDR,2G
subscribers_00005,9/28/2025 12:24,31172,-1.2191,36.8993,CDR,2G
subscribers_00005,9/28/2025 12:29,31172,-1.2191,36.8993,CDR,2G
subscribers_00005,9/28/2025 13:20,31172,-1.2191,36.8993,CDR,2G
subscribers_00005,9/28/2025 13:37,21121,-1.3114,36.8499,CDR,2G
subscribers_00005,9/28/2025 14:16,21121,-1.3114,36.8499,CDR,2G
subscribers_00005,9/28/2025 14:22,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/28/2025 15:18,34291,-1.3387,36.9214,CDR,2G
subscribers_00005,9/28/2025 18:24,23544,-1.2806,36.8668,CDR,2G
subscribers_00005,9/28/2025 20:03,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/28/2025 21:04,27837,-1.3033,36.8861,CDR,2G
subscribers_00005,9/28/2025 21:51,27837,-1.3033,36.8861,CDR,2G
subscribers_00006,9/22/2025 9:25,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/22/2025 9:29,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/22/2025 9:31,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/22/2025 10:36,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/22/2025 10:57,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 11:00,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 12:12,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 12:15,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 13:13,38233,-1.2768,36.9703,CDR,2G
subscribers_00006,9/22/2025 13:46,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 14:42,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 14:52,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 15:52,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 17:27,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 18:03,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 18:30,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/22/2025 20:06,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/22/2025 20:39,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/22/2025 22:00,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/22/2025 22:32,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/23/2025 0:05,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/23/2025 2:14,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/23/2025 5:13,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/23/2025 8:06,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 10:43,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 11:41,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 12:46,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 12:52,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 14:08,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 14:11,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 14:37,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 14:44,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/23/2025 15:20,16528,-1.2883,36.8262,CDR,2G
subscribers_00006,9/23/2025 17:07,18926,-1.2701,36.8377,CDR,2G
subscribers_00006,9/23/2025 19:23,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/23/2025 20:22,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/23/2025 22:30,35487,-1.3863,36.9346,CDR,2G
subscribers_00006,9/23/2025 22:54,11329,-1.2882,36.7945,CDR,2G
subscribers_00006,9/24/2025 0:14,11636,-1.2674,36.7976,CDR,2G
subscribers_00006,9/24/2025 6:45,9459,-1.2902,36.7742,CDR,2G
subscribers_00006,9/24/2025 7:22,9459,-1.2902,36.7742,CDR,2G
subscribers_00006,9/24/2025 8:18,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 9:27,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 10:25,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 10:41,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 12:18,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 12:23,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 12:27,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 13:28,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 15:26,26430,-1.2766,36.8811,IPDR,2G
subscribers_00006,9/24/2025 16:06,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 17:50,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 17:55,26430,-1.2766,36.8811,CDR,2G
subscribers_00006,9/24/2025 19:32,11636,-1.2674,36.7976,CDR,2G
